City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
316,poggioreale,37.764,13.0359,12.43,83,80,5.36,IT,1733440291
317,arrifes,37.7667,-25.7,18.14,72,75,6.17,PT,1733440292
318,cabo san lucas,22.8909,-109.9124,26.53,52,75,4.63,MX,1733440202
319,hotan,37.0997,79.9269,-2.19,47,10,0.51,CN,1733440294
320,kirakira,-10.4544,161.9205,27.89,74,100,3.66,SB,1733440295
321,charters towers,-20.1,146.2667,27.6,61,96,6.34,AU,1733440296
322,dudinka,69.4058,86.1778,-25.64,100,100,1.9,RU,1733440297
323,vernon,50.2581,-119.2691,1.36,70,31,0.89,CA,1733440197
324,nchelenge,-9.3451,28.734,20.76,91,100,3.23,ZM,1733440299
325,siqueira campos,-23.6889,-49.8339,22.52,86,100,3.2,BR,1733440011
326,sunne,59.8376,13.143,-0.2,95,100,3.86,SE,1733440301
327,darab,28.7519,54.5444,11.6,42,0,1.24,IR,1733440302
328,camana,-16.6228,-72.7111,19.82,84,57,3.41,PE,1733440304
329,luanda,-8.8368,13.2343,26.0,83,75,2.57,AO,1733439997
330,agat village,13.3886,144.6585,28.53,90,75,3.6,GU,1733440306
331,bathsheba,13.2167,-59.5167,28.34,69,20,8.23,BB,1733440307
332,caleta de carquin,-11.0925,-77.6267,20.59,82,51,4.58,PE,1733440308
333,sarmiento,-45.5882,-69.07,9.42,54,99,5.49,AR,1733440238
334,khulm,36.6974,67.6983,6.35,68,0,0.74,AF,1733440311
335,tshabong,-26.05,22.45,22.92,20,38,4.68,BW,1733440312
336,dalhart,36.0595,-102.5133,9.01,46,0,5.66,US,1733440313
337,zhuanghe,39.7008,122.9911,-2.89,34,5,2.52,CN,1733440315
338,port alfred,-33.5906,26.891,18.99,83,76,0.45,ZA,1733440316
339,malvan,16.0667,73.4667,25.99,80,22,1.62,IN,1733440317
340,opochka,56.7105,28.6617,-2.43,81,100,4.17,RU,1733440318
341,burang,30.25,81.1667,-7.08,23,0,3.5,CN,1733440319
342,kuna,43.4918,-116.4201,-1.69,97,100,1.54,US,1733440320
343,rakops,-21.0167,24.3333,29.93,23,51,1.42,BW,1733440321
344,qaqortoq,60.7167,-46.0333,-16.11,81,53,2.92,GL,1733440243
345,ormara,25.2088,64.6357,23.74,34,42,7.63,PK,1733440324
346,cockburn town,21.4612,-71.1419,25.78,81,96,9.29,TC,1733440127
347,nguigmi,14.2495,13.1092,19.97,22,26,4.84,NE,1733440326
348,koh kong,11.6175,102.9806,24.6,73,100,1.92,KH,1733440327
349,itaituba,-4.2761,-55.9836,24.23,94,91,1.55,BR,1733440328
350,sao jose de piranhas,-7.1206,-38.5019,26.68,44,59,1.04,BR,1733440330
351,basavana bagevadi,16.5833,75.9667,22.59,79,35,3.26,IN,1733440331
352,murzuq,25.9155,13.9184,12.26,56,2,5.89,LY,1733440266
353,kampong cham,11.9934,105.4635,22.62,80,99,2.84,KH,1733440333
354,hithadhoo,-0.6,73.0833,27.34,77,91,4.35,MV,1733440334
355,tanjung selor,2.8372,117.3642,23.08,97,97,0.66,ID,1733440335
356,horta,38.5333,-28.6333,19.45,88,80,5.81,PT,1733440336
357,korla,41.7597,86.1469,-3.23,73,0,0.87,CN,1733440337
358,klaksvik,62.2266,-6.589,5.98,77,96,14.76,FO,1733440338
359,saint-benoit,-21.038,55.7194,23.04,74,16,3.99,RE,1733440340
360,amos,48.5669,-78.1162,-7.78,78,100,7.14,CA,1733440273
361,argo,37.6333,22.7333,12.04,97,100,3.73,GR,1733440343
