City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
193,crane,31.3974,-102.3501,11.66,52,100,7.57,US,1733446966
194,betioky,-23.7167,44.3833,23.12,73,12,1.19,MG,1733447269
195,tucurui,-3.7661,-49.6725,22.29,95,79,0.12,BR,1733447270
196,palmer,42.1584,-72.3287,1.09,55,11,0.89,US,1733447145
197,al kharijah,25.4514,30.5464,13.01,54,20,2.59,EG,1733447273
198,geraldton,-28.7667,114.6,23.23,56,40,5.66,AU,1733446838
199,colonia,50.9333,6.95,9.47,92,75,5.66,DE,1733447275
200,yung shue wan,22.2333,114.1167,20.38,77,2,0.89,HK,1733447276
201,vostryakovo,55.4006,37.8111,-4.83,93,75,6.0,RU,1733447277
202,minas de marcona,-15.2119,-75.1103,15.51,84,66,6.31,PE,1733447278
203,monrovia,6.3005,-10.7969,26.16,81,4,0.94,LR,1733447279
204,kinston,35.2627,-77.5816,5.14,37,0,7.78,US,1733447280
205,punta arenas,-53.15,-70.9167,7.06,61,75,2.06,CL,1733446663
206,wytheville,36.9484,-81.0848,-6.95,59,2,1.34,US,1733447282
207,alice springs,-23.7,133.8833,33.75,40,62,3.6,AU,1733447283
208,salinas,36.6777,-121.6555,16.05,80,0,4.63,US,1733447284
209,porto novo,6.4965,2.6036,27.9,82,7,1.48,BJ,1733446894
210,jamaame,0.0697,42.745,24.74,84,39,3.39,SO,1733447287
211,antofagasta,-23.65,-70.4,16.6,81,100,2.71,CL,1733446809
212,brisas de zicatela,15.8369,-97.0419,28.29,69,0,0.0,MX,1733447289
213,fale old settlement,-9.3852,-171.2468,28.52,68,3,2.87,TK,1733447290
214,vorgashor,67.5833,63.95,-4.74,94,100,10.69,RU,1733447291
215,puerto aysen,-45.4,-72.7,6.84,100,100,1.66,CL,1733447292
216,kerch,45.3583,36.4758,6.63,87,90,5.75,UA,1733447039
217,hasaki,35.7333,140.8333,12.94,40,9,4.38,JP,1733447294
218,salekhard,66.53,66.6019,-4.69,81,56,8.45,RU,1733447295
219,argo,37.6333,22.7333,12.22,94,100,2.45,GR,1733447296
220,plettenberg bay,-34.0527,23.3716,16.4,80,94,3.19,ZA,1733447297
221,humaita,-7.5061,-63.0208,23.39,98,89,1.2,BR,1733447298
222,cuenca,-2.8833,-78.9833,14.55,92,100,0.8,EC,1733447257
223,laguna,38.421,-121.4238,16.13,63,0,3.09,US,1733447300
224,utrik,11.2278,169.8474,27.69,84,98,10.49,MH,1733447302
225,saudarkrokur,65.7461,-19.6394,-2.11,95,100,2.69,IS,1733447105
226,sabinanigo,42.5192,-0.3661,8.98,100,100,1.94,ES,1733447304
227,pak phanang,8.3511,100.202,26.25,83,72,2.8,TH,1733447305
228,xanxere,-26.8769,-52.4042,20.91,82,97,1.93,BR,1733447306
229,acarau,-2.8856,-40.12,26.79,78,100,6.02,BR,1733447308
230,broome,42.2506,-75.833,-1.28,82,100,7.2,US,1733447309
231,okayama,34.6617,133.935,8.52,76,40,1.03,JP,1733447103
